,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula
30,2.4984534,2.4519048,2.454087,1.8112456,3.11621,2.5948095,2.426853,2.7901416,2.2877302,2.0184174,2.556614,1.8780752,2.61364,2.606634,2.4855337,2.3322718,2.430774,2.471248,2.459966,1.5796382,1.9478515,2.2694273,2.6385658,2.2624943,2.5482235,2.2486591,2.7113793,2.1938145,2.7515337,2.3756568,2.7697656,3.0975444,2.125731,2.9376516,2.4609325,2.2902062,2.5710728,1.7932824,3.1228874,2.5783386,2.3552854,2.8434007,2.1249423,2.3396194,2.5490649,1.999687,2.432329,2.8122134,2.5933552,2.5648055,2.546556,2.308714,2.444784,1.4639989,2.1033344,2.2796903,2.5182128,2.2524407,2.7353783,2.2684903,2.8006873,2.1760156,2.696083,2.4756005,2.9005544,3.4248657,2.2640657,2.8645813
31,2.4230473,2.5135005,2.535611,1.8615572,3.1120253,2.687036,2.4345465,2.9411426,2.2683208,2.1112218,2.5312724,1.831003,2.4847946,2.7681224,2.5783818,2.5085857,2.5518782,2.4232743,2.4112844,1.6000887,2.0028813,2.4169743,2.7044024,2.2640862,2.7231565,2.2374263,2.813987,2.222861,2.670718,2.588607,2.8704786,3.2672951,2.3293126,2.9466102,2.6275673,2.473693,2.4513056,1.758515,3.2433867,2.6867251,2.3593764,2.8320231,2.2603855,2.2356567,2.5127268,2.0136209,2.5533645,2.8479695,2.3714383,2.5018551,2.6035082,2.4573152,2.3620017,1.5517023,2.0621357,2.3588974,2.5316007,2.3115616,2.6201992,2.312616,2.7129712,2.2087328,2.7660673,2.4410844,2.968061,3.5630393,2.414554,2.9407458
32,2.323143,2.4244003,2.5281355,1.8941195,2.6797228,2.4758573,2.3492324,2.7282329,2.0505445,1.9846531,2.4782064,1.9240633,2.4856436,2.7149677,2.1527708,2.4318163,2.5056336,2.5773146,2.523001,1.5265123,2.032618,2.2685227,2.6049078,2.2206101,2.844538,2.380966,2.7452536,2.149165,2.6844985,2.4114509,2.5632217,3.226219,2.0878918,2.9494376,2.4556644,2.2991219,2.5828083,1.8198084,3.2130084,2.6655488,2.270037,2.7624166,2.075345,2.1528144,2.5977943,1.837283,2.4897654,2.7869153,2.513589,2.4349337,2.6424773,2.598283,2.5361168,1.5497866,2.0714524,2.2290993,2.4575648,2.3116791,2.4810555,2.3884459,2.6252367,2.1449988,2.7007425,2.4521606,2.8137748,3.3605816,2.3363707,3.0196276
33,2.716065,2.1477304,2.531422,1.7058357,3.2639043,2.6872876,2.3260033,2.8114505,2.38281,2.0018792,2.5477278,1.7758723,2.5674343,2.7641299,2.498129,2.4212525,2.4806256,2.5896132,2.266028,1.7817535,2.118386,2.4865701,2.6130524,2.2013958,2.5795243,2.191784,2.7116811,2.163567,2.6695194,2.300822,2.7969124,3.2639873,2.2465024,2.7845175,2.493099,2.3721366,2.496165,1.7559477,3.0862658,2.4706612,2.4210322,2.8483934,2.28011,2.2681682,2.6460595,1.7674222,2.4791062,2.8580964,2.480244,2.4562223,2.3260102,2.4753132,2.4738362,1.4714724,2.0186133,2.224327,2.5434468,2.262777,2.5656853,2.3056052,2.6061873,2.1421125,2.896355,2.3738937,2.6388304,3.4383047,2.119738,2.9704866
34,2.4186752,2.4224026,2.4786797,2.0159907,3.0199409,2.7109725,2.5890644,2.7706275,2.1717684,2.1557298,2.62426,1.8995849,2.4950736,2.8299477,2.2259266,2.511528,2.5125577,2.4455688,2.3838668,1.5046338,2.1339343,2.5006645,2.6826024,2.3608723,2.4607592,2.2799692,2.8004324,2.2368472,2.651367,2.560711,2.8751726,3.3383207,2.4381194,2.8913815,2.525863,2.095584,2.5793607,1.7032835,2.9332774,2.544058,2.3417885,2.7995517,2.0942934,2.3590617,2.7759356,1.9517999,2.452379,2.8256447,2.439688,2.3427048,2.6701336,2.518983,2.4181333,1.4974765,2.1351058,2.2063708,2.6625721,2.2550464,2.7865307,2.4320982,2.764554,2.2765272,2.611128,2.3097482,2.822235,3.5988872,2.0218458,3.0836961
35,2.3355536,2.5519967,2.3348486,2.1594899,2.9963787,2.7040558,2.3574903,2.6609375,2.380938,2.0696344,2.635456,1.8009013,2.505665,2.7915416,2.5020597,2.5039062,2.4878943,2.4345787,2.4656255,1.5783957,2.0002582,2.4106343,2.5931787,2.2066734,2.7277913,2.2480974,2.7366695,2.13284,2.6027508,2.546187,2.9028935,3.2907662,2.3774464,2.5827813,2.541432,2.0392697,2.3733175,1.6722753,3.12719,2.5108685,2.343901,2.5587776,2.262053,2.3226662,2.4904196,1.8009926,2.517205,2.8031719,2.4009671,2.5097907,2.713248,2.5375988,2.3712983,1.5244702,1.9439352,2.4349227,2.4640949,2.1527948,2.493679,2.2910712,2.6466491,1.9732271,2.7494621,2.468082,2.8274262,3.2868567,1.9878774,3.07631
36,2.4023144,2.4375076,2.530258,1.679068,2.6530488,2.60467,2.4532683,2.750515,2.080343,2.0649753,2.6005402,1.9409498,2.4377375,2.909405,2.303746,2.4961789,2.4957805,2.560967,2.3570418,1.5639107,2.0561128,2.4671292,2.6532347,2.1274319,2.4466171,2.2847815,2.675293,2.2229645,2.6023562,2.3958242,2.586297,3.1824906,2.719799,3.0332255,2.5709362,2.3123567,2.5231855,1.6975076,3.0695322,2.6618192,2.428412,2.724799,2.077809,2.187804,2.6216598,1.842027,2.4108753,2.6913538,2.2209551,2.4987917,2.5789876,2.569099,2.37075,1.6303003,2.063296,2.1382048,2.5956647,2.1724114,2.7748144,2.3647351,2.625823,2.0729785,2.7237325,2.443405,3.0496547,2.9410233,2.3048308,2.9828386
37,2.409344,2.3874722,2.6490135,1.6796691,2.6821165,2.594864,2.3862617,2.6938958,2.1728005,1.9660971,2.503292,2.1284258,2.5048249,2.7376432,2.516602,2.428659,2.4723322,2.3834026,2.6735332,1.5782502,2.0030935,2.5437894,2.61661,2.1867206,2.5467694,2.1976197,2.7246788,2.1279497,2.6712039,2.461622,2.7911701,3.6132758,2.0911636,2.8199098,2.4034903,2.217959,2.369325,1.7314664,3.3713953,2.6136668,2.2765253,2.6426468,1.9904958,2.4083352,2.5981634,1.8706741,2.4695623,2.7419052,2.4048688,2.4022815,2.448884,2.395957,2.4094062,1.4466779,2.1779807,2.2643929,2.548262,2.1876974,2.6484756,2.2543132,2.6338503,2.139473,2.7762692,2.5619571,2.7802978,3.3572445,2.279865,2.978776
38,2.306855,2.3787427,2.5326755,1.6467068,3.1998775,2.5520446,2.3933933,2.711346,2.1965895,2.0773118,2.5332444,1.8975291,2.590897,2.7697508,2.5620887,2.4888906,2.6253142,2.6611378,2.4083686,1.5167756,2.0776567,2.4919987,2.582002,2.2199104,2.6279361,2.2624996,2.7478645,2.1641626,2.6592555,2.3393133,2.8448727,3.445953,2.3076315,2.958263,2.4947584,2.1692727,2.4354737,1.7972442,2.81339,2.5435688,2.4276545,2.8321614,2.14668,2.2459912,2.5935395,1.892868,2.499336,2.7525444,2.5704508,2.4175386,2.5410533,2.6432567,2.2556832,1.4898099,2.1884072,2.1051462,2.4755282,2.361984,2.653238,2.3348217,2.6738236,2.1508038,2.8170266,2.5726643,3.057395,3.3028128,2.216343,3.0522528
39,2.494141,2.322976,2.441585,1.7938774,2.91305,2.5750642,2.4275384,2.775045,2.2245812,2.195171,2.596859,1.8254894,2.486012,2.807342,2.5192463,2.462034,2.552566,2.5414426,2.407541,1.5431645,2.0593376,2.3706353,2.6368425,2.2178693,2.5326838,2.4244635,2.7214434,2.1890135,2.6518912,2.457176,2.8901513,3.2463443,2.1226115,2.9374933,2.4713116,2.3303473,2.6592708,1.8025148,2.3652894,2.6758068,2.434792,2.7531078,2.0955787,2.3150294,2.723187,2.0009978,2.5616784,2.6833906,2.5706882,2.3330336,2.351947,2.5901153,2.4236581,1.4209284,2.062892,2.1731515,2.491989,2.3169596,2.5955577,2.401916,2.6951888,2.171266,2.7562842,2.541342,3.0088105,3.3510878,2.1654263,2.949757
40,2.75629,2.4492257,2.4807277,1.9580587,3.0033855,2.7567613,2.4985392,2.8524778,2.2046266,2.0582087,2.5495808,1.8256692,2.445392,2.8343737,2.4890494,2.423748,2.5721252,2.2532148,2.4610288,1.622481,1.9708674,2.490986,2.521117,2.1219637,2.5116405,2.3851912,2.8103328,2.2279987,2.7104936,2.6303306,2.623403,3.389275,2.02156,2.7345295,2.3828146,2.2032137,2.452274,1.666157,3.3335032,2.573444,2.374723,2.6632974,2.0744035,2.3134084,2.4911323,1.7770154,2.422565,2.5969222,2.538658,2.563495,2.5345259,2.5079281,2.4406404,1.6800454,1.8372006,2.359273,2.677175,2.3047068,2.4833217,2.301713,2.690752,2.2824333,2.5438855,2.5227716,2.8762064,3.4460347,2.4956892,2.9931962
41,2.314612,2.1314692,2.6734502,2.0738275,3.384985,2.6094458,2.4280837,2.6492233,2.504614,2.0631073,2.5716093,1.8990571,2.5143573,2.6142416,2.548555,2.5405588,2.520366,2.4524477,2.3721983,1.5697219,2.0301394,2.2105937,2.4923756,2.1940255,2.563606,2.22685,2.7067044,2.1692147,2.745433,2.4506102,2.8898332,2.9817374,1.8513169,2.928001,2.5734458,2.1770096,2.513969,1.792251,3.0629919,2.5603304,2.4754739,2.7680905,2.180536,2.194123,2.5924387,1.6204985,2.5527189,2.768508,2.474415,2.4854383,2.307493,2.648089,2.3057702,1.4848416,2.0356982,2.3022583,2.4231248,2.4497268,2.7103152,2.2432706,2.7529657,2.13731,2.7311296,2.4511826,2.8617647,3.4544485,2.1496212,2.9787757
42,2.2546759,2.4656234,2.7335885,1.8479129,2.8443196,2.6614904,2.5147848,2.8411815,2.2133868,2.250131,2.4902017,1.7917522,2.5649443,2.7304072,2.512594,2.4070506,2.6367066,2.4059596,2.430452,1.5272784,2.0193157,2.3986912,2.6133025,2.1870983,2.7228868,2.362769,2.7002342,2.223119,2.7306297,2.5761871,2.934884,3.3596163,2.065946,2.8379173,2.561733,2.1531432,2.5553045,1.5654799,2.8887792,2.6656256,2.3856072,2.729184,2.2462602,2.1788614,2.6430075,1.7498492,2.644796,2.582992,2.6160417,2.4824345,2.6155858,2.589966,2.3577251,2.0022013,2.0491505,2.3072214,2.7588217,2.3376431,2.7268949,2.3780055,2.5918198,2.2343965,2.711262,2.423125,2.8845012,3.3548937,2.2597392,3.0133328
43,2.4642487,2.3257456,2.669992,1.8056301,2.9080906,2.6663456,2.5979457,2.8511794,2.1522253,2.290496,2.4794602,1.8927559,2.5464125,2.7937918,2.5375016,2.4297557,2.622774,2.5256195,2.4121878,1.700229,2.063663,2.2441392,2.607936,2.2827168,2.5827482,2.2863111,2.7014506,2.227411,2.674671,2.3254397,2.9840841,3.3727913,2.2546182,2.9557965,2.5196776,2.4036067,2.609278,1.7696646,2.9972925,2.6410449,2.482569,2.79473,2.1277595,2.216166,2.6164997,1.8843501,2.5477953,2.7433898,2.6183512,2.557341,2.617025,2.388237,2.4474173,1.5027332,1.8493298,2.3181934,2.6020024,2.2753537,2.5397148,2.3596003,2.736152,2.2612927,2.701923,2.523434,2.7661543,3.0385938,2.1021233,2.968976
44,2.3152142,2.6312742,2.3940704,1.7727345,3.183683,2.648331,2.3916752,2.7039144,2.171886,2.1074884,2.5470626,1.9483087,2.513433,2.8344054,2.6072617,2.4957125,2.5981076,2.3941474,2.280147,1.6458987,2.1162238,2.1728685,2.709834,2.3955512,2.7533762,2.3015602,2.6595874,2.2633843,2.6708922,2.5424118,2.9503095,3.2844834,2.2373734,2.6631646,2.5308533,2.1800652,2.410944,1.7973055,2.810801,2.648995,2.4001338,2.8515816,2.0718086,2.3304636,2.6899536,1.825107,2.4666715,2.7253675,2.569371,2.4557495,2.5661402,2.394523,2.447594,1.5614489,2.0899317,2.2987885,2.5181348,2.4005198,2.8690345,2.3135328,2.696335,2.1678164,2.7677171,2.259457,2.8164854,3.3957481,2.024986,2.9523253
45,2.1498666,2.4278471,2.4948714,1.7146559,2.877522,2.5069547,2.422459,2.6939812,2.0619228,2.1117349,2.4742799,1.9182652,2.4781978,2.7223957,2.3970404,2.397473,2.3554256,2.4922953,2.4202063,1.5619631,2.1267319,2.1064377,2.62865,2.3411648,2.6888978,2.4360495,2.6657898,2.2765212,2.716028,2.5246894,2.5955396,3.3692343,2.2197676,2.765489,2.610939,2.123077,2.580227,1.7257328,3.1439514,2.5188487,2.361443,2.8037438,2.1830215,2.1383796,2.5667748,1.9585847,2.5440917,2.741055,2.5375137,2.5050604,2.5410547,2.5999734,2.346606,1.4811375,2.0117197,2.2289314,2.7106838,2.1846855,2.6179466,2.2232666,2.5922527,2.1759877,2.7534761,2.4964845,2.4921517,3.266192,2.2131326,2.766544
46,2.3494334,2.43905,2.401878,1.9212806,2.7155354,2.4413776,2.4389632,2.6399682,2.3998244,1.9933072,2.568261,2.0085762,2.3749406,2.651409,2.4108584,2.575827,2.562111,2.4282165,2.4678583,1.3858694,2.03346,2.2610204,2.523753,2.0942948,2.6669269,2.3989434,2.6831913,2.0846422,2.5877397,2.5462928,2.383503,3.2075887,2.433732,2.8513865,2.546581,2.2729404,2.470095,1.6483052,2.9606369,2.4490588,2.2379851,2.7200992,1.9821548,2.3128264,2.6053176,1.8637468,2.4171052,2.653326,2.3676445,2.419272,2.590854,2.5543065,2.4599152,1.6676986,2.0943801,2.1576529,2.466319,2.3298676,2.6789742,2.1624177,2.5863326,2.0685654,2.7793784,2.348258,3.2130492,3.3526783,2.0534656,2.8530002
47,2.3480797,2.3314936,2.6027353,1.8750993,3.148365,2.662417,2.0582154,2.8148377,2.170445,1.9563478,2.56309,1.8113384,2.5385432,2.77866,2.5611084,2.4919362,2.372994,2.5197537,2.436672,1.3387285,1.974999,2.01977,2.575975,2.0272202,2.7274477,2.2859306,2.6158545,2.0890267,2.6527083,2.4251041,2.7357113,3.3379395,2.0811996,2.853386,2.6044707,2.1767297,2.5686283,1.8763391,3.0415876,2.5420568,2.3379219,2.7747908,2.1066022,2.2650328,2.487319,1.7235416,2.6017358,2.8538835,2.5450203,2.4087214,2.6399539,2.727338,2.4688041,1.4370773,2.010767,2.4394457,2.3055432,2.351788,2.597328,2.2894735,2.6882331,2.1424696,2.689498,2.443323,2.9520714,3.247373,2.382142,2.9681504
48,2.1997566,2.3526747,2.5284572,1.8399422,3.0651598,2.6544147,2.447751,2.8688679,2.25982,2.1155562,2.5700214,1.9890771,2.47005,2.8198366,2.4524748,2.4842875,2.5431576,2.5349364,2.252794,1.4669352,2.1365051,2.2496388,2.5647752,2.336545,2.5770705,2.2380772,2.6725276,2.178012,2.6414018,2.398127,2.6290827,3.2652495,2.4016204,2.8022795,2.6414664,2.4659715,2.5116117,1.7870561,3.3970284,2.7055674,2.2792704,2.7609406,2.1023335,2.1727767,2.649232,1.8753005,2.5508316,2.7775948,2.2737443,2.4821,2.4089384,2.4285245,2.4110122,1.5092778,2.1458263,2.2888224,2.4338396,2.3767567,2.512047,2.1956959,2.5757093,2.2603297,3.0079079,2.5148141,3.111875,3.5915918,2.4481342,3.0506248
49,2.5934677,2.1397922,2.5466864,1.8575212,2.9714363,2.6040149,2.3790445,2.8462763,2.2248478,2.0957325,2.634168,1.649163,2.4665596,2.780789,2.6966517,2.267895,2.3079374,2.508662,2.5749676,1.5184231,2.1391933,2.270606,2.58389,2.0818956,2.5698094,2.2494407,2.6229622,2.1967716,2.701599,2.5658586,2.6084201,3.5265784,2.3179855,2.974741,2.4505875,2.024963,2.3147104,1.8320339,3.3690965,2.6954477,2.3454678,2.7385008,2.0179405,2.0418482,2.4311574,1.889181,2.4800508,2.842213,2.443963,2.3329144,2.401056,2.5190465,2.442747,1.5323704,2.0584745,2.15966,2.459809,2.0942533,2.45332,2.330767,2.674876,2.2095695,2.756266,2.532974,2.653485,3.2787244,2.4883642,2.891517
50,2.223661,2.3385055,2.6341984,1.7527864,3.1246924,2.5154717,2.38157,2.7565293,2.3209796,2.124217,2.4453545,2.17967,2.6634762,2.7741487,2.4206333,2.3958502,2.5840728,2.4112613,2.3742282,1.317225,2.1418025,2.4427805,2.6349435,2.371706,2.5800683,2.3726437,2.6073341,2.15463,2.5749674,2.4517677,2.8167179,3.2023232,2.2799246,2.912781,2.4422185,2.3753488,2.5446484,1.8322932,3.3738856,2.5374625,2.3747363,2.7291384,2.1897178,2.1289675,2.5587943,1.787679,2.4128864,2.8419127,2.6441274,2.4327807,2.4899035,2.4283211,2.2811582,1.4095027,2.0411346,2.3174443,2.4542267,2.37472,2.7111738,2.2670753,2.7279487,2.2934546,2.7357721,2.4829204,2.9555814,3.6630216,2.2026227,3.021103
51,2.2522628,2.5479236,2.3908846,1.7965617,3.0162992,2.6750033,2.309389,2.7237628,2.3033395,2.1664457,2.4766817,1.9028468,2.377261,2.6823642,2.4333887,2.3519406,2.469287,2.4751506,2.5170376,1.5479423,1.9565144,2.3846338,2.6209345,2.2958448,2.6550753,2.351532,2.7639236,2.1376746,2.653748,2.5142422,2.8495672,3.4360104,2.3191624,2.936915,2.3823178,2.2443454,2.6349785,1.6105454,2.9746275,2.7183218,2.5102353,2.6979265,2.1789024,2.3119044,2.659606,1.9705936,2.6094804,2.6694095,2.39595,2.4937027,2.5714152,2.6422007,2.5005574,1.4030555,2.030039,2.3098373,2.44543,2.3683796,2.6029649,2.2133737,2.7665567,2.173955,2.7673118,2.446266,2.8978536,3.3020663,1.9336685,2.9964447
52,2.56242,2.5959392,2.5712404,1.8423073,3.0999022,2.7096612,2.3763263,2.5427296,2.1581197,2.0880303,2.4393265,2.0009425,2.4157486,2.7725308,2.552835,2.5211382,2.5686538,2.6719239,2.236651,1.468077,2.0773034,2.4486945,2.6581578,2.3589292,2.7141867,2.3381598,2.6724584,2.12071,2.6551158,2.3439345,2.807972,3.3072557,2.1963978,2.7561703,2.4283202,2.2496023,2.5564983,1.8637227,3.3756099,2.5449576,2.339654,2.7853904,2.1554434,2.2079644,2.6588655,1.8170725,2.4553006,2.8573604,2.4286177,2.4177356,2.5636067,2.4892285,2.4213405,1.4743567,2.3287277,2.217352,2.5098011,2.2410862,2.7935474,2.2282922,2.8349721,2.04719,3.0239332,2.4208534,2.7264018,3.370388,2.193184,2.8741276
53,2.3453848,2.3221893,2.5468905,1.656034,3.126752,2.6816988,2.2741907,2.7787073,2.0344102,2.045322,2.48009,1.8702083,2.4910152,2.7931247,2.4611583,2.4551103,2.5782897,2.4836159,2.3542109,1.617007,2.1261692,2.2601273,2.6748078,2.4142241,2.5319424,2.3050096,2.7035904,2.1891735,2.6021764,2.5000973,2.9364626,3.3825116,2.3551748,3.0812917,2.5180876,2.1794205,2.5914624,1.7524691,3.3869255,2.6186795,2.32131,2.77526,2.2119484,2.374102,2.6777802,1.9442408,2.5287375,2.786159,2.3599637,2.2275963,2.6476645,2.5124004,2.3709223,1.4493474,2.2015986,2.1171486,2.544759,2.3007665,2.570257,2.2465518,2.6928236,2.2269075,2.7531948,2.388397,3.0561037,3.6661868,2.0433612,2.8715239
54,2.5607173,2.1758904,2.4158123,1.8325074,3.5107772,2.5414271,2.4178927,2.8194962,2.2459624,1.9617604,2.3690205,1.8426771,2.5224555,2.786222,2.410707,2.4644651,2.484199,2.4474928,2.3858027,1.6086005,2.0067186,2.286566,2.4232807,2.2457168,2.657804,2.3597949,2.6013896,2.2043955,2.5884583,2.4622076,2.6499283,3.2688334,2.1706681,2.8997355,2.524271,2.1223636,2.389948,1.9622284,2.814963,2.5700688,2.4883626,2.5398443,2.453242,2.0541792,2.3339999,1.8430321,2.4277763,2.766963,2.4833102,2.5254972,2.6708748,2.5006998,2.3682516,1.5394241,1.9683453,2.2833505,2.4644287,2.2320533,2.6071951,2.3520534,2.6008751,2.1726701,2.6113372,2.514174,2.7698383,2.925297,2.0312603,2.9319177
55,2.554257,2.1551313,2.390374,1.8821684,2.8936024,2.5993116,2.4346476,2.8026285,2.2500806,2.1509278,2.3658698,1.9168721,2.546162,2.8197112,2.6103606,2.5809333,2.3553753,2.3741841,2.3292096,1.5568875,2.016463,2.5464025,2.606694,2.5308242,2.7543523,2.2898443,2.7494216,2.1048496,2.6776283,2.4756396,2.7958302,3.2054024,2.4514737,2.7893374,2.5251796,2.307664,2.560695,1.8147776,2.7306962,2.6257908,2.3670778,2.810718,2.2143335,2.2108104,2.6616395,1.7957858,2.5663004,2.7980862,2.5199032,2.5047498,2.6163654,2.4965215,2.340669,1.5183642,2.1044185,2.3517592,2.6466563,2.2452266,2.6913729,2.336461,2.727611,2.285747,2.6049616,2.2963455,2.5470011,2.9205916,2.1085665,2.931141
56,2.3394885,2.1647708,2.2717142,1.9188185,2.9368026,2.4725332,2.4466927,2.603999,2.3422077,2.0340352,2.6108034,1.9015522,2.648543,2.614131,2.2963865,2.4174073,2.5998564,2.3962276,2.370628,1.5850888,2.0636349,2.1834226,2.5500653,2.236608,2.6448479,2.2175834,2.5796905,2.1583579,2.7007322,2.406005,2.5393836,3.126964,2.1952126,2.929526,2.4703033,2.3812604,2.5023887,1.8537042,3.2353656,2.6252,2.3999484,2.8008902,2.1376545,2.4054205,2.488365,1.9151256,2.3348622,2.830353,2.6470556,2.5295975,2.666627,2.590748,2.3420255,1.4532804,2.1997306,2.4605846,2.5033438,2.428058,2.4758832,2.3253963,2.5984523,2.1222556,2.6391728,2.3856628,3.080483,3.4593613,2.335711,2.8152025
57,2.3513603,2.5465798,2.67795,1.7876655,3.14555,2.6431043,2.393705,2.7903953,2.0649714,2.2040284,2.5518947,1.7733024,2.5986302,2.7716975,2.6560442,2.4599633,2.5899012,2.5066316,2.3135812,1.668238,2.1045074,2.3895767,2.5966065,2.2039351,2.583079,2.3593962,2.5910027,2.2410252,2.8827937,2.3659208,2.8842719,3.102951,1.9161092,2.8866355,2.51535,2.5356395,2.4031224,1.7876952,3.1467333,2.6524053,2.3774273,2.738592,2.29824,2.2024558,2.5111704,1.7798144,2.4671206,2.794821,2.5138788,2.6563597,2.2452514,2.4011064,2.4037263,1.8619636,1.9896576,2.3387976,2.520467,2.358964,2.611725,2.2922852,2.728993,2.226744,2.5776513,2.4152226,2.7842257,3.6967921,2.110482,2.798089
58,2.3723884,2.6734552,2.5452943,1.8287983,3.1765015,2.5525932,2.3974712,2.5446768,2.2297208,2.0687268,2.4612665,1.9489849,2.4829383,2.6037164,2.4724503,2.356514,2.3594358,2.538098,2.4443471,1.656754,2.1023626,2.2107582,2.5769808,2.2286754,2.6364164,2.3538036,2.6634953,2.1877718,2.675511,2.4745913,2.7973497,3.5016215,2.2204762,2.8575273,2.4905996,2.2408693,2.4893324,1.8552002,3.4465868,2.646477,2.3933008,2.8734808,2.1734724,2.2940433,2.592563,1.8242345,2.4452124,2.8391216,2.5496948,2.4537635,2.5844784,2.3927958,2.4029353,1.50434,2.1678646,2.260952,2.409229,2.2690542,2.6538541,2.169141,2.737715,2.2058325,2.768114,2.444377,2.7092102,3.571716,2.2578263,2.9104626
59,2.5424976,2.500337,2.541714,1.8357425,3.0846486,2.4886203,2.4253967,2.6106894,2.064068,2.2462976,2.6188083,1.8399094,2.5957294,2.7178917,2.5616472,2.4817007,2.5875964,2.3693297,2.4112127,1.6404557,2.1249774,2.0409248,2.5406086,2.269907,2.61127,2.2930348,2.6212318,2.0646794,2.545806,2.364945,2.860376,3.2526915,2.0848918,2.9652371,2.4028156,2.2902439,2.5677862,1.7969259,3.4175963,2.59356,2.4068716,2.705547,2.008809,2.2266672,2.6007757,2.070216,2.3657832,2.6728773,2.6808596,2.3488102,2.6477828,2.5686522,2.3886938,1.474676,2.076079,2.260823,2.5751443,2.3049634,2.6342907,2.3377218,2.477782,2.1806622,2.7089007,2.4089985,2.9503424,3.5970278,2.2714365,2.9164772
60,2.3636613,2.507712,2.59615,1.8843348,2.915758,2.646747,2.4161737,2.6982973,2.4354908,2.1340487,2.6104093,1.832006,2.5284474,2.9103203,2.3983314,2.463938,2.6202931,2.4031398,2.4323177,1.418919,2.119078,2.5545146,2.68745,2.259529,2.5650375,2.3884754,2.743268,2.1526105,2.8161678,2.3599937,2.7457929,3.462529,2.304911,2.9214337,2.3740616,2.3159077,2.5572226,1.8307856,3.1819143,2.5992367,2.2584357,2.7262864,2.0199358,2.2445698,2.616548,1.9451194,2.4392486,2.8461635,2.3207092,2.6504254,2.5046895,2.5030746,2.5047095,1.4876229,2.2642736,2.265062,2.6226997,2.2724323,2.7606921,2.2807155,2.8120518,2.018317,2.7898448,2.4877703,2.828741,3.3335311,2.1137903,2.9212687
61,2.537466,2.355707,2.6221242,1.8300431,3.410017,2.6207383,2.4178839,2.715666,2.1657794,2.1713257,2.4974449,1.8149419,2.4675934,2.587144,2.513259,2.499449,2.6017578,2.5028307,2.2723656,1.593287,2.023005,2.3990545,2.5651712,2.2877061,2.5309007,2.3927884,2.6902502,2.1852155,2.6152391,2.566277,2.628534,3.1635642,2.124112,3.0898364,2.4310865,2.3224652,2.4675922,1.6991878,3.2190375,2.4574907,2.340469,2.6534235,2.048319,2.2289605,2.606716,1.9203304,2.5850558,2.7050302,2.492954,2.3398218,2.657678,2.6245487,2.3857481,1.4887887,2.1038468,2.0538228,2.6002083,2.359286,2.6965337,2.3697484,2.6704469,2.1636598,2.61983,2.3779361,2.8213475,3.3389773,2.0424843,2.897861
62,2.3136663,2.3745682,2.6133924,1.7498318,3.2701766,2.649616,2.4200387,2.7534912,2.2347713,2.1832428,2.5997353,1.8408507,2.6025305,2.6375852,2.4762878,2.4994736,2.476302,2.3893301,2.4040601,1.4709812,2.1495597,2.4459672,2.626673,2.3386667,2.7427635,2.2350793,2.7956514,2.2177324,2.6317623,2.5449867,2.6927764,3.250585,2.315969,3.0035498,2.357951,2.3146687,2.6140034,1.7621354,3.1547186,2.5864856,2.332872,2.7447045,2.2800384,2.303483,2.5069332,2.0006382,2.4901476,2.79258,2.3041396,2.4525454,2.6412876,2.401054,2.293724,1.9011004,1.9806273,2.475119,2.498574,2.3469932,2.7571473,2.3275542,2.6778395,2.1078908,2.6611204,2.3886456,2.8294914,3.6170518,2.4422958,2.9385924
