,ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-parahippocampal,ctx-lh-paracentral,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-frontalpole,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-lh-insula,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-parahippocampal,ctx-rh-paracentral,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-frontalpole,ctx-rh-temporalpole,ctx-rh-transversetemporal,ctx-rh-insula
30,2.2932217,2.3943624,2.5170295,1.7869606,2.940436,2.743746,2.4645002,2.7521853,2.1318667,2.0088072,2.4202461,1.795741,2.3779855,2.6207597,2.3395896,2.429163,2.4640467,2.7123458,2.3100321,1.5924029,1.959013,2.3498225,2.4114642,2.2400458,2.5081651,2.4222279,2.5974326,2.1519625,2.588909,2.5794146,2.9498074,3.3722014,2.144935,2.8480725,2.369044,2.545577,2.2967408,1.7841009,2.9491699,2.4436588,2.3286617,2.5029485,2.1818135,2.1318102,2.3677526,1.9610797,2.2581835,2.6133916,2.3709424,2.4440691,2.5051339,2.4164772,2.4919593,1.6525866,1.8135195,2.2263744,2.6230767,2.1741078,2.5972757,2.2770493,2.6455555,2.2989604,2.5401416,2.5663798,2.8995197,3.3274813,2.3415399,2.9205332
31,2.3777168,2.354687,2.5263453,1.8549178,3.1001449,2.6465065,2.4232452,2.648856,2.1141899,2.1020434,2.4723127,1.9182274,2.6949203,2.6821122,2.267691,2.3802018,2.485166,2.2715876,2.3713515,1.516745,2.1458318,2.2190614,2.6734707,2.3524969,2.7711053,2.3456428,2.815677,2.3223946,2.7361822,2.4263647,2.89698,3.328154,2.2536252,2.8742707,2.8067105,2.317733,2.7145832,1.7995353,2.9454892,2.614328,2.1679215,2.564293,2.4220479,2.1133845,2.4463954,1.9698094,2.4246607,2.8146048,2.4703662,2.4877198,2.3927922,2.451458,2.3684766,1.4284065,1.9155366,2.2903745,2.5468395,2.4156504,2.5873845,2.3658566,2.6691465,2.2489207,2.7872853,2.4460258,2.6997404,3.21997,2.1450179,2.9835925
32,2.3407469,2.3976445,2.537047,1.8339438,3.0809462,2.5698233,2.1355884,2.7706842,2.0456178,2.081304,2.450546,1.7667391,2.5295093,2.521893,2.6647367,2.5007167,2.3696597,2.552094,2.5078635,1.6920778,1.9446585,2.3194542,2.579752,2.2735124,2.5324168,2.3322988,2.5696566,2.2086778,2.5943232,2.4866986,2.7478373,3.3797493,2.0407243,2.860972,2.4750164,2.4147696,2.5213418,1.957049,2.9734063,2.619116,2.4775536,2.7782464,2.42005,2.1399674,2.6470175,1.5592729,2.4233866,2.5063052,2.3513725,2.5545797,2.514701,2.2855494,2.3840857,1.6177807,2.0617695,2.3333757,2.4404266,2.473354,2.650654,2.2843013,2.5618463,2.0983202,2.7206454,2.4918542,3.029437,3.3661628,2.1822484,2.9490259
33,2.3238282,2.5763595,2.4220898,1.9046345,2.875363,2.671224,2.4715416,2.480517,2.1986535,2.2010655,2.5200696,1.8422837,2.3648055,2.6373162,2.5893118,2.2471035,2.5390668,2.47906,2.500019,1.5399922,2.2387245,2.435733,2.5249455,2.2305722,2.7266016,2.2245967,2.4631221,2.035826,2.6362784,2.4497967,2.7881606,3.1585543,2.264838,2.97006,2.2453356,2.2240183,2.5969923,1.7719144,2.9385738,2.6031396,2.3427448,2.690929,2.120597,2.03534,2.7739658,1.8056964,2.610407,2.5977166,2.1979375,2.3306887,2.54615,2.415223,2.4123266,1.4249907,2.1295912,2.3895435,2.5240598,2.2889981,2.6589932,2.3202565,2.742346,2.094389,2.6540542,2.402046,2.7902067,3.5316854,2.0543144,2.8134065
34,2.4077022,2.3998158,2.4940474,1.7406623,3.014168,2.6375136,2.2350621,2.4402304,2.0721471,2.0938663,2.5532136,1.7030548,2.2977967,2.660442,2.3459954,2.3867068,2.3250816,2.3793097,2.5373852,1.4195961,1.9588544,2.2837763,2.5500317,2.3069983,2.7389364,2.2348912,2.4762144,2.2066915,2.60282,2.3622627,2.7354784,3.4277112,2.267683,3.039726,2.6514616,2.4791942,2.508793,1.6399761,3.193154,2.4152982,2.2492537,2.6252284,2.0778055,2.0811267,2.6988273,1.8731439,2.5385766,2.7628286,2.2107787,2.5183935,2.5300527,2.5548968,2.5270133,1.5439816,2.2606626,2.3254263,2.3270264,2.2606003,2.9399006,2.2343402,2.6063714,2.210483,2.5454826,2.63905,2.6932583,2.969766,2.414981,2.9181557
35,2.328397,2.3869104,2.4659925,1.8076698,3.040569,2.7566879,2.3097296,2.7606094,2.216405,2.140988,2.5049322,1.8220884,2.5602,2.9118528,2.6537006,2.3473337,2.6258223,2.497424,2.2672331,1.4187416,1.9724771,2.3795295,2.5629523,2.4273858,2.40423,2.3590791,2.859593,2.1132169,2.495675,2.365012,2.7769575,3.1959076,2.4163942,2.7961445,2.4336228,2.2756639,2.4137576,1.8248402,3.3795826,2.5224144,2.4896843,2.47786,2.2185452,2.0700445,2.5379012,1.922865,2.668864,2.7502482,2.5671809,2.4229016,2.625498,2.513517,2.31438,1.522799,1.9357947,2.3302267,2.4589226,2.4136784,2.666251,2.4072123,2.782013,2.1182804,2.684915,2.5103848,2.995232,3.217707,2.4962254,2.8840532
36,2.2859514,2.5460837,2.5968947,1.7485092,3.16169,2.6107202,2.3255076,2.8068986,2.2318044,2.15022,2.4843833,1.9231217,2.5696123,2.6248496,2.781007,2.628001,2.7133982,2.4260886,2.377362,1.3533714,1.9973067,2.463244,2.5061269,2.260634,2.767851,2.332906,2.7717912,2.0992255,2.6185837,2.3569682,2.619631,3.4748795,2.1066802,2.9304187,2.4522836,2.3126118,2.5047407,1.8545868,3.1064003,2.3170533,2.2254472,2.5064335,2.1297805,2.1180959,2.5078583,1.7916285,2.6363018,2.777546,1.9539105,2.5359375,2.596554,2.3791747,2.4140244,1.5315334,2.0643322,2.3222027,2.6068094,2.3131046,2.7890327,2.3158622,2.680285,2.2722697,2.7243252,2.539351,3.1956055,3.1860242,2.3899567,2.8539402
37,2.352807,2.465462,2.4195228,1.736066,2.6655545,2.5545514,2.291719,2.767087,2.3952074,2.0765724,2.4803915,1.8299528,2.5259264,2.70495,2.5000331,2.4306548,2.441806,2.5694115,2.2166014,1.4567479,2.0620472,2.4214792,2.5945315,2.2762353,2.7535777,2.275012,2.6725364,2.197284,2.551074,2.471259,2.7732527,3.5655365,2.3014097,2.846454,2.4147868,2.2712598,2.633282,1.8736875,3.1997716,2.5531242,2.4186845,2.7200406,2.1238565,2.157207,2.5334334,2.0084782,2.4406598,2.764194,2.4199347,2.4206963,2.6000295,2.5663338,2.3224697,1.6222004,2.04741,2.3512495,2.5937774,2.2392983,2.8628376,2.196279,2.8121793,2.1095936,2.4620466,2.3439474,3.039444,3.1714451,2.1563268,2.6899126
38,2.463707,2.2914426,2.5070932,1.7775582,2.725876,2.6747344,2.423278,2.6825244,2.253974,2.0318372,2.5924113,1.7715824,2.5874362,2.7584298,2.6147242,2.2739558,2.5811224,2.4077387,2.4638793,1.4609587,2.0412643,2.3116195,2.6869628,2.3309982,2.6079638,2.2625794,2.6781435,2.2321544,2.6537347,2.578524,2.948437,3.147788,2.2550411,2.8692772,2.618014,2.3141737,2.412606,1.708082,3.033136,2.6267521,2.496801,2.7461615,2.1938038,2.263894,2.41531,1.8752148,2.5273337,2.886942,2.740778,2.4701765,2.6112437,2.6594698,2.4423947,1.3510227,2.1178277,2.3880231,2.6102488,2.3216786,2.7088802,2.2627134,2.759681,2.1392226,2.7378852,2.3995798,3.0337434,3.3765888,2.3589797,2.7269812
39,2.3255868,2.6049378,2.4561687,1.8068491,3.2262714,2.6298726,2.438323,2.7798917,2.1354194,2.076595,2.59507,1.840705,2.4041295,2.7264597,2.712734,2.562173,2.491839,2.3975766,2.4106894,1.6282827,2.0957744,2.4285352,2.55643,2.3900023,2.752062,2.2157147,2.6631675,2.1475968,2.8053815,2.533051,3.0490947,3.1926775,2.0370548,2.906457,2.5114493,2.4039752,2.4942217,1.798973,2.877462,2.6870782,2.4224684,2.780625,2.0706842,2.1026914,2.6248798,1.7598592,2.4302242,2.9152288,2.1748784,2.4497097,2.5097206,2.5392587,2.3306859,1.4828302,2.123969,2.2443726,2.614641,2.2914202,2.6843522,2.263678,2.6573913,2.1656306,2.714144,2.4118335,2.7757714,3.0219626,2.19836,2.9659178
40,2.3251555,2.38775,2.3499885,1.7432446,3.3609445,2.6301177,2.4316943,2.7225907,2.3793166,2.3136268,2.321036,1.9579167,2.4807959,2.5900967,2.3444016,2.4684508,2.42558,2.5731583,2.4807527,1.4493091,2.0495746,2.3808901,2.5583553,2.2430954,2.5559716,2.3810818,2.5740893,2.2066321,2.5977886,2.3940468,2.8445923,3.5448158,2.417834,2.8368163,2.502371,2.2475083,2.5340595,1.6410686,2.884866,2.2946656,2.4563208,2.484845,2.3007271,2.2497435,2.430528,2.116238,2.4243505,2.6457353,2.485733,2.4218872,2.4278684,2.4473221,2.395044,1.6007643,2.0579154,2.4523628,2.6815577,2.1268177,2.6921446,2.2525854,2.75259,2.1011255,2.4678133,2.2391086,2.7122905,3.591919,2.3024077,2.7715669
41,2.385326,2.7648902,2.4910245,1.8287857,3.13565,2.6022005,2.3454309,2.4485486,2.1094387,2.1057966,2.5150402,1.915834,2.4519126,2.8353465,2.4297204,2.3596983,2.6123264,2.4105086,2.4157917,1.4892527,1.923185,2.3681378,2.387697,2.2115076,2.7483208,2.2674668,2.5906117,2.1077552,2.6523716,2.4491332,2.731298,3.0521693,2.1772888,2.8199205,2.397021,2.4432817,2.4538345,1.6503327,3.283225,2.4571896,2.3285537,2.6218984,2.2916553,2.1663675,2.6159744,1.6445849,2.5776472,2.8511193,2.5136895,2.3732777,2.4736876,2.3636837,2.4103754,1.4156251,1.9153688,2.3449247,2.4634664,2.360258,2.8039577,2.344775,2.7446547,2.1630814,2.5356195,2.3952754,3.0419362,3.3645256,2.3891134,2.923109
42,2.5954714,2.2983553,2.5580435,1.7554286,2.9963665,2.668783,2.3102522,2.710977,2.0599446,2.1494823,2.6011355,1.8729672,2.4983969,2.757843,2.6927729,2.341998,2.5167704,2.678346,2.3768632,1.3834002,2.051416,2.3733394,2.5290952,2.3596933,2.7473664,2.2124774,2.6860662,2.1394315,2.6348093,2.493775,2.8617165,3.137559,2.1516554,2.8225448,2.5775752,2.3391643,2.679281,1.737356,3.1199064,2.689867,2.3790934,2.7322927,2.398292,2.2420022,2.635267,1.9517404,2.4465106,2.7941232,2.5494816,2.403142,2.5081403,2.517082,2.5127492,1.5981923,1.855364,2.3714366,2.7123108,2.3380284,2.6438382,2.2654018,2.7684643,2.2671268,2.6561818,2.3769746,2.6013544,3.3589401,1.9419,2.842672
43,2.4334228,2.270446,2.5339823,1.8614715,3.0596755,2.6414423,2.4919899,2.9184914,2.1470933,2.1198099,2.3947237,1.924272,2.4156032,2.7295513,2.5118644,2.5130842,2.4285913,2.4027705,2.3117948,1.525375,2.0624256,2.3530285,2.492749,2.2252886,2.5854201,2.2923114,2.6471493,2.1740136,2.641878,2.394454,2.646083,2.9515932,2.2921898,2.931711,2.842009,2.4200466,2.3894086,1.8260909,3.4799738,2.6378798,2.4607966,2.7894228,2.1595986,2.122552,2.4517353,1.9493526,2.5852711,2.799014,2.536189,2.4231236,2.5864494,2.597034,2.3955865,1.521623,2.0132127,2.1995313,2.4629495,2.386781,2.8158376,2.2268,2.7226667,2.0893767,2.7305226,2.5451393,2.9035003,3.3244898,2.2114308,2.8319304
44,2.3940122,2.3222167,2.396344,1.8730867,2.8573804,2.548526,2.6362963,2.630839,2.0914116,2.1823626,2.4730735,1.8340274,2.3039083,2.7557924,2.869397,2.656603,2.4179416,2.5806172,2.3696933,1.4475961,2.1704957,2.4778273,2.6430128,2.315155,2.9882615,2.3135557,2.5215466,2.20747,2.6267736,2.471907,2.623749,3.4485056,2.4679635,2.8483346,2.3999233,2.3568435,2.5733807,1.8531117,3.0338678,2.4429028,2.353784,2.7388108,2.287372,2.0830877,2.5931537,1.786244,2.541512,2.7072246,2.4201946,2.268782,2.6210237,2.594089,2.3181994,1.4505987,2.031622,2.2958775,2.474136,2.3043077,2.6048324,2.1230943,2.5754328,2.0927453,2.6535687,2.440148,3.032201,3.2097437,2.229051,2.8268957
45,2.3159459,2.6465056,2.42548,1.928127,3.037628,2.4974058,2.3857944,2.567551,2.3218148,1.9808967,2.3974862,1.817633,2.41325,2.7581,2.636212,2.610552,2.4632568,2.4759007,2.4434557,1.550491,2.116364,2.2928083,2.4910996,2.2937233,2.631846,2.2970784,2.6249542,2.318739,2.487153,2.346342,3.0685701,3.3248222,2.1255474,2.731432,2.5335212,2.325476,2.4287257,1.8335816,3.2710059,2.5687485,2.4359474,2.8211722,2.1880274,2.1397023,2.5030851,1.8366929,2.3686478,2.801759,2.2836328,2.5856457,2.3404496,2.366631,2.3055906,1.5596048,2.0890198,2.429084,2.5263042,2.3674011,2.617549,2.3882077,2.6031942,2.170058,2.639091,2.4835455,2.5275557,3.2696223,2.1545343,2.951459
46,2.4230702,2.5905254,2.4323018,2.04528,3.4880702,2.7749176,2.4717035,2.620862,2.3917801,2.2588723,2.573701,1.7841195,2.479454,2.792471,2.6873722,2.3396423,2.476809,2.4345725,2.393134,1.6297004,2.008721,2.3294077,2.5444593,2.3281355,2.7469249,2.3780234,2.6019032,2.254847,2.6704953,2.4806807,2.728889,3.0339327,2.1810453,2.8087294,2.5519164,2.2842467,2.469388,1.8434168,3.1919897,2.7390604,2.3378532,2.5976703,2.1653533,2.1648765,2.558091,1.8727367,2.4478238,2.696487,2.3666,2.3876064,2.4447668,2.2685082,2.2535765,1.4994273,2.1713467,2.3444347,2.3241653,2.1591516,2.5986292,2.2530954,2.5862312,2.2319272,2.522349,2.266256,2.8771389,3.4743154,2.1060488,2.904085
47,2.4097202,2.5573282,2.364975,1.6989402,3.2210147,2.7008407,2.3592613,2.596152,2.186255,2.181672,2.4237015,1.9120269,2.4263065,2.8301494,2.378677,2.4902499,2.4725542,2.3969011,2.2974918,1.3818607,2.0591762,2.3392522,2.5615923,2.2991202,2.574397,2.2290058,2.718015,2.1024957,2.5400727,2.240349,2.6409323,3.299492,2.1161008,2.7744718,2.5361936,2.2656622,2.3626974,1.6280222,2.6177244,2.662838,2.4591143,2.6533074,2.2309978,1.9336656,2.4526033,1.7748369,2.4831543,2.8393779,2.41031,2.5938308,2.6127565,2.5087426,2.4635096,1.6737834,1.9500322,2.4297793,2.6229513,2.2407577,2.7752054,2.3025053,2.6754236,2.1881776,2.7290509,2.4105544,2.675422,3.4391916,2.2900252,2.7898607
48,2.299062,2.5965128,2.6561055,1.7360176,3.183051,2.5942326,2.2492533,2.6740777,2.2652004,2.128911,2.4356914,2.0002234,2.4497397,2.6807535,2.3627446,2.4670234,2.3833606,2.4040987,2.2494884,1.4952514,2.0912902,2.3899653,2.3963728,2.3742628,2.7985716,2.3563526,2.7150373,2.2884066,2.4952297,2.4349132,2.9850008,3.182486,2.1991942,2.8530748,2.4433992,2.2840507,2.3501368,1.9230076,3.068196,2.649078,2.610579,2.700095,2.123228,2.121732,2.5576537,1.9638999,2.574374,2.8795612,2.6659763,2.5332594,2.7394018,2.5535183,2.4012368,1.6376861,2.07373,2.2834945,2.4412587,2.2765982,2.764346,2.5167332,2.761853,2.0393667,2.8953762,2.5596542,2.7781484,3.3225167,2.0962515,2.8931935
49,2.4530823,2.6676066,2.3265996,1.7695146,3.1956677,2.709367,2.4028752,2.6853032,2.219961,2.1847813,2.3664887,1.8039104,2.2845154,2.6939814,2.4178214,2.2888074,2.4883666,2.676327,2.5773714,1.4704349,2.158924,2.3102,2.5373745,2.2139938,2.8363261,2.342416,2.6983,2.2415023,2.7311642,2.4696841,2.812298,3.113587,2.1486328,2.8800955,2.5752504,2.3767068,2.5367646,1.7068745,2.7857373,2.3682156,2.304004,2.438342,2.1829221,2.0504715,2.570398,1.9415542,2.4489224,2.757281,2.3778782,2.4925387,2.4527833,2.4070072,2.3247294,1.381984,2.0339613,2.3738852,2.557451,2.1645784,2.786388,2.1736183,2.719183,2.1415572,2.551545,2.5340972,2.8158755,3.225945,2.2278867,2.8502624
50,2.3405342,2.5451822,2.2754946,1.80456,3.1428926,2.6388521,2.2897081,2.6978412,2.1908872,2.142143,2.5996816,1.9298769,2.4252903,2.8277855,2.6020927,2.560412,2.5815117,2.3357368,2.3169844,1.4768109,2.1477816,2.4741635,2.5973866,2.2356288,2.6982822,2.4782963,2.6710522,2.1756086,2.7118871,2.48066,2.7076576,3.1463938,2.1994693,2.829569,2.5524392,2.398751,2.5388844,2.028944,3.2184222,2.6189466,2.4114535,2.5891087,2.2511215,2.2469668,2.5627484,1.7952508,2.5391674,2.6349618,2.4258487,2.429807,2.410236,2.561022,2.2135396,1.5114728,1.9012225,2.3690643,2.5790746,2.2744095,2.7644637,2.216637,2.789898,2.1847985,2.811808,2.5691636,2.7976992,3.1193922,2.278738,2.7573626
51,2.5902536,2.5936496,2.5964048,1.8854558,2.9112236,2.66097,2.4157298,2.7319102,2.3708985,2.1833367,2.4718988,1.8231102,2.6328208,2.72432,2.20263,2.413985,2.4626548,2.497349,2.3436522,1.5848439,2.1302168,2.4400861,2.533369,2.36787,2.423513,2.292514,2.5585325,2.164503,2.6026955,2.4389067,2.779119,3.2393103,2.3579097,2.9102936,2.215832,2.5114205,2.621151,1.882113,3.3313658,2.5899746,2.4817817,2.777447,2.0037758,2.1449833,2.680006,1.9842242,2.3500507,2.7393785,2.7228465,2.4058485,2.7880585,2.5467868,2.4215996,1.4518907,2.0684595,2.3712518,2.3188047,2.4300961,2.5518136,2.3325517,2.6773305,2.189626,2.7303786,2.4896467,2.8069506,3.315333,2.3270917,3.0075712
52,2.6438363,2.5946078,2.588202,1.8888053,3.1761081,2.6865346,2.4640474,2.7921147,2.237351,1.9146343,2.433653,1.9855467,2.4812572,2.788515,2.7018752,2.5003054,2.5379024,2.5123715,2.4113965,1.6232924,1.9069179,2.4591086,2.699084,2.3516004,2.8328369,2.3748863,2.5996385,2.1851103,2.534322,2.4837003,2.951144,3.2555072,2.027548,2.9170215,2.3495631,2.4544952,2.514394,1.7192086,2.8424482,2.6487563,2.4975574,2.8419116,2.166862,2.1704192,2.659994,1.7666236,2.608271,2.7963402,2.657785,2.5375423,2.4798734,2.7211564,2.361356,1.6287817,2.1630242,2.2312741,2.4921484,2.22376,2.7082639,2.2528136,2.8571386,2.099664,2.6741056,2.4672952,2.9375904,3.1848369,2.4179785,2.957509
53,2.309061,2.5113502,2.4794748,1.8005935,3.0154886,2.7642336,2.428809,2.894718,2.3215017,2.1225312,2.3531864,1.7885314,2.4649816,2.7834363,2.3660288,2.5104854,2.4204476,2.726646,2.3686826,1.4396232,1.9853228,2.3690243,2.4920983,2.234669,2.770839,2.1785393,2.6884105,2.0020487,2.619441,2.5283813,2.649437,3.310504,2.2034674,2.742576,2.2995515,2.227348,2.5529666,1.7404705,3.2916389,2.5326998,2.2756753,2.756161,2.1312232,2.0721858,2.6947775,1.99545,2.705202,2.774275,2.3293726,2.4207006,2.6016932,2.5484204,2.3816068,1.51094,1.9818538,2.3440404,2.3847308,2.349831,2.8308268,2.280954,2.6888318,2.220918,2.7660384,2.39317,2.6713748,3.1890283,2.0806444,2.8591874
54,2.5300195,2.6561463,2.4040043,1.9973851,2.7986615,2.5985227,2.5954254,2.7841086,2.027096,2.1625242,2.3058999,1.8888876,2.4864233,2.809024,2.6300719,2.359489,2.4033463,2.485913,2.3118873,1.5143031,2.0535972,2.2820508,2.5057786,2.226171,2.5563443,2.1450334,2.7655153,2.2398753,2.6716197,2.513045,2.5523353,3.0931547,2.2102702,2.7662857,2.5700192,2.6104562,2.43238,1.8951783,3.215947,2.57226,2.395596,2.7688682,2.2786908,2.0758638,2.513731,1.8300146,2.5913396,2.6950002,2.4781709,2.56437,2.5122268,2.588248,2.2696946,1.6178318,2.1059027,2.3874676,2.5658486,2.2499976,2.5698078,2.2353451,2.668567,2.2306561,2.7373464,2.5236597,2.8148818,3.2500808,2.3995767,2.8298051
55,2.3174708,2.6464975,2.5413659,1.8947458,3.1486268,2.7067206,2.3866835,2.49073,2.3351488,1.9929749,2.4060972,1.8604497,2.4026444,2.8243575,3.032703,2.832772,2.4372177,2.4249847,2.2284636,1.4801432,1.9369342,2.353681,2.5218966,2.2825677,2.5110881,2.2916126,2.809295,2.172875,2.6442375,2.3870301,2.740042,3.1915896,2.3774939,2.70866,2.450341,2.5460358,2.4395676,1.7517017,2.7237422,2.607784,2.3674653,2.6560893,2.208416,2.1283283,2.4538689,1.7673484,2.427638,2.6090145,2.4096591,2.5224311,2.4951577,2.2155983,2.4062142,1.7159032,1.8180987,2.281113,2.5073411,2.2333398,2.8124127,2.2150877,2.6066735,2.1196425,2.6197608,2.4199443,2.8009238,3.4700756,2.460597,2.7524567
56,2.4602242,2.7554286,2.3280692,1.7208455,2.8505669,2.725056,2.3440492,2.6623292,2.0790687,2.135836,2.3847423,1.8005608,2.4229302,2.6439564,2.0930488,2.3416014,2.4361527,2.535454,2.2448223,1.5189171,1.8556607,2.2737236,2.6161835,2.388439,2.8855772,2.4548705,2.6621969,2.3042674,2.6299818,2.355223,2.6964102,3.2644205,2.2236865,2.8926833,2.4038005,2.1433704,2.5072424,1.601671,3.2383063,2.4580722,2.3726618,2.611283,2.2685964,2.0175688,2.4909754,1.7973976,2.4061012,2.6790705,1.7544812,2.5871491,2.5319343,2.635381,2.2858062,1.5368593,1.973444,2.4187343,2.5307815,2.222,2.577725,2.2733402,2.6433983,2.1086657,2.7183204,2.5638154,2.9121788,3.3716733,2.129525,2.866661
57,2.5694404,2.4917097,2.2244852,1.7325382,2.7387094,2.5852652,2.4872382,2.6265743,2.2511134,2.0464826,2.5564234,1.6765448,2.3557599,2.8489873,2.5794666,2.353162,2.528595,2.698191,2.451678,1.744299,2.1288204,2.5082183,2.5325646,2.2346861,2.4787478,2.3584871,2.7259946,2.206205,2.7484396,2.5041323,2.8214197,3.2716422,2.2409134,2.8412702,2.581538,2.4142268,2.4664776,1.9795684,2.9450047,2.5580742,2.2866225,2.6094542,2.1290786,1.9424471,2.6769137,1.8329444,2.4552872,2.6079736,2.6607664,2.426126,2.3419755,2.4381888,2.4086318,1.7693502,2.1328974,2.3852859,2.2960057,2.5051138,2.4620333,2.2479677,2.6488085,2.1184044,2.6612015,2.1305902,2.5525875,3.431699,2.2334375,2.7608848
58,2.3121734,2.601012,2.4927068,1.813793,3.0099683,2.564302,2.3634064,2.6734035,2.1496263,2.1605453,2.48256,1.7911487,2.455959,2.7544377,2.0538638,2.3712094,2.4910169,2.6439571,2.403617,1.4305382,2.0048785,2.2519052,2.422564,2.249927,2.6897955,2.1032393,2.4987814,2.2244508,2.8386257,2.3059893,2.7079537,3.2255497,2.1560254,2.8617082,2.618091,2.4527256,2.4742336,1.718757,2.5228891,2.5999002,2.5523398,2.627745,2.045111,2.0716884,2.529862,1.8477314,2.5653546,2.8188226,2.5515423,2.3855426,2.4491537,2.4415662,2.3256297,1.5575639,2.1135416,2.1530347,2.5551176,2.4363155,2.590409,2.357106,2.629659,2.1580572,2.7620575,2.4985545,2.7852123,3.3879328,2.3821323,2.905089
59,2.6151192,2.3202734,2.5698347,1.8710669,3.0549572,2.609169,2.605917,2.7754507,2.1357522,2.2286096,2.3455884,2.0519807,2.4463186,2.8482223,2.3509226,2.6098275,2.5019348,2.4491293,2.3699362,1.4292629,2.1114814,2.2995334,2.5307753,2.3277817,2.4387918,2.38186,2.6446466,2.1225996,2.758326,2.4312289,2.800397,3.45072,2.1801627,3.1179068,2.474688,2.4771245,2.6378427,1.6180038,3.4632356,2.5767891,2.3645616,2.9010735,2.3110723,2.3398464,2.3819757,1.9447922,2.4045196,2.8287082,2.54169,2.439368,2.3429697,2.5754282,2.5830986,1.4703615,1.811576,2.3115084,2.4626782,2.2499833,2.8169901,2.336305,2.687396,2.193968,2.7088356,2.4801142,3.0441942,3.34083,2.5391853,2.909412
60,2.5644202,2.5255337,2.6931162,1.7262741,3.1809087,2.6123326,2.3437374,2.7401402,2.1063097,1.9589335,2.480482,1.8016125,2.4978495,2.5711362,2.1731904,2.4268336,2.5224392,2.7398605,2.36222,1.4501294,2.1064787,2.288324,2.5067992,2.2365887,2.6987221,2.3514526,2.7191312,2.2458253,2.7193453,2.5057049,2.9132612,3.45127,2.3459723,2.881722,2.5970113,2.4349873,2.4398015,1.8148142,3.0306568,2.5926292,2.7089324,2.659027,2.1918652,2.1362135,2.5688043,1.833663,2.3698862,2.6516051,2.4515927,2.40845,2.522879,2.6514657,2.3574235,1.6037805,2.059686,2.200421,2.4039252,2.2730024,2.5424716,2.1464577,2.7149944,2.2490473,2.8003707,2.4329693,2.7747324,2.55361,2.1718884,2.8609264
61,2.5059922,2.4734054,2.5145097,1.8618033,2.8434281,2.6293528,2.43073,2.7390933,2.1950471,2.2060044,2.34342,1.8411993,2.5415864,2.6178467,2.7483845,2.552944,2.4178557,2.6521888,2.3432055,1.5495244,1.9483079,2.228583,2.5126066,2.266597,2.620483,2.3529186,2.7405107,2.166882,2.66399,2.6376164,2.8746994,3.4239266,1.8952082,2.7059608,2.5743973,2.4909296,2.60452,1.8309023,3.197448,2.6501112,2.357123,2.7333508,2.0971358,2.1770492,2.6857169,1.884184,2.479095,2.6361837,2.6355867,2.4292948,2.4349778,2.527084,2.4220295,1.6435558,2.0558853,2.2084353,2.5573452,2.3309755,2.7710164,2.3073359,2.6687756,2.1008086,2.7082136,2.582998,2.9477835,3.304986,2.010252,2.769305
62,2.320424,2.5130513,2.455478,1.7709821,3.1598198,2.7339864,2.45357,2.8102183,2.2727757,2.201412,2.438605,1.9504573,2.4738402,2.5480216,2.7021573,2.4011917,2.4799182,2.4880192,2.3366494,1.4109838,2.0193834,2.4799812,2.4927258,2.2010703,2.8223476,2.3168125,2.7675693,2.0922809,2.6107888,2.4411316,2.718186,3.0323577,2.236988,2.9000082,2.5025184,2.4807687,2.4600737,1.7951099,2.513688,2.6772013,2.3854904,2.6550906,2.284277,2.0461342,2.473887,2.0114882,2.440861,2.7745364,2.551192,2.4066288,2.4162672,2.5769708,2.3479362,1.7174494,1.9579853,2.5144417,2.573874,2.272379,2.8100178,2.2545798,2.761898,2.1295354,2.6754518,2.5018091,2.5422359,3.2380474,2.2194817,2.8909297
